User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount,CustomerSegment,Time_Bin,Persona
U19213,P621,60,Male,Suburban,Professional,Toys,Cloudy,Afternoon,Gold,72.23,0,1,Budget Buyer
U19214,P558,52,Male,Urban,Professional,Electronics,Sunny,Evening,Bronze,302.57,1,2,Premium Buyer
U19215,P471,63,Female,Rural,Retired,Clothing,Cloudy,Evening,New,104.06,2,2,Bargain Hunter
U19216,P702,55,Male,Urban,Student,Groceries,Sunny,Morning,Gold,44.68,3,0,First-Time Buyer
U19217,P870,25,Female,Rural,Professional,Electronics,Cloudy,Night,New,305.45,1,3,Premium Buyer
U19218,P479,54,Other,Rural,Retired,Electronics,Rainy,Night,Gold,254.26,1,3,Premium Buyer
U19219,P636,44,Female,Rural,Retired,Clothing,Sunny,Afternoon,Gold,83.47,2,1,Bargain Hunter
U19220,P641,45,Male,Urban,Unemployed,Clothing,Sunny,Night,New,103.23,5,3,Premium Buyer
U19221,P910,57,Female,Urban,Retired,Electronics,Sunny,Afternoon,Gold,249.02,1,1,Premium Buyer
U19222,P133,51,Male,Rural,Student,Toys,Cloudy,Night,Silver,64.84,2,3,Bargain Hunter
U19223,P746,49,Female,Rural,Student,Electronics,Rainy,Night,Silver,248.44,1,3,Premium Buyer
U19224,P209,32,Male,Suburban,Student,Toys,Sunny,Night,Bronze,78.31,3,3,First-Time Buyer
U19225,P550,61,Male,Urban,Student,Groceries,Rainy,Evening,New,48.65,3,2,First-Time Buyer
U19226,P622,34,Other,Urban,Retired,Home Decor,Snowy,Morning,New,164.69,0,0,Budget Buyer
U19227,P158,50,Male,Rural,Professional,Groceries,Sunny,Evening,Bronze,46.11,2,2,Bargain Hunter
U19228,P742,64,Female,Urban,Retired,Electronics,Snowy,Morning,Bronze,262.68,1,0,Premium Buyer
U19229,P522,63,Male,Urban,Professional,Electronics,Sunny,Night,Platinum,231.76,1,3,Premium Buyer
U19230,P665,33,Female,Urban,Professional,Toys,Rainy,Morning,Silver,74.69,4,0,Impulsive Buyer
U19231,P721,46,Other,Suburban,Professional,Clothing,Snowy,Evening,New,100.57,5,2,Premium Buyer
U19232,P139,26,Male,Urban,Unemployed,Toys,Cloudy,Morning,Platinum,65.41,3,0,First-Time Buyer
U19233,P217,50,Female,Suburban,Student,Clothing,Sunny,Morning,Gold,78.39,5,0,Premium Buyer
U19234,P389,46,Female,Urban,Unemployed,Clothing,Sunny,Morning,Silver,95.89,5,0,Premium Buyer
U19235,P607,30,Female,Urban,Retired,Clothing,Rainy,Night,Silver,97.24,5,3,Premium Buyer
U19236,P249,38,Male,Suburban,Unemployed,Clothing,Cloudy,Morning,Platinum,74.33,5,0,Premium Buyer
U19237,P188,38,Female,Urban,Professional,Electronics,Sunny,Night,Silver,276.81,1,3,Premium Buyer
U19238,P716,22,Male,Urban,Retired,Home Decor,Snowy,Night,Silver,127.7,4,3,Impulsive Buyer
U19239,P730,27,Male,Suburban,Student,Home Decor,Cloudy,Afternoon,Gold,119.4,3,1,First-Time Buyer
U19240,P384,23,Male,Urban,Professional,Groceries,Cloudy,Morning,Silver,42.34,4,0,Impulsive Buyer
U19241,P542,30,Female,Urban,Student,Groceries,Rainy,Night,Bronze,47.7,3,3,First-Time Buyer
U19242,P666,18,Female,Rural,Unemployed,Groceries,Snowy,Morning,Platinum,43.09,2,0,Bargain Hunter
U19243,P846,37,Male,Rural,Student,Toys,Snowy,Morning,Bronze,80.84,2,0,Bargain Hunter
U19244,P702,64,Female,Urban,Retired,Groceries,Sunny,Evening,Silver,41.79,4,2,Impulsive Buyer
U19245,P436,63,Female,Urban,Professional,Groceries,Sunny,Afternoon,Silver,45.09,4,1,Impulsive Buyer
U19246,P185,25,Male,Urban,Student,Groceries,Cloudy,Morning,New,46.51,3,0,First-Time Buyer
U19247,P882,27,Female,Rural,Unemployed,Electronics,Cloudy,Morning,Platinum,237.03,1,0,Premium Buyer
U19248,P968,26,Male,Suburban,Retired,Groceries,Rainy,Night,Bronze,48.09,0,3,Budget Buyer
U19249,P644,58,Male,Urban,Professional,Home Decor,Cloudy,Night,Silver,143.41,4,3,Impulsive Buyer
U19250,P426,20,Male,Rural,Unemployed,Electronics,Rainy,Evening,Gold,273.43,1,2,Premium Buyer
U19251,P606,28,Female,Suburban,Professional,Clothing,Rainy,Afternoon,Bronze,86.03,5,1,Premium Buyer
U19252,P720,29,Other,Urban,Student,Toys,Snowy,Afternoon,Bronze,78.88,3,1,First-Time Buyer
U19253,P926,27,Male,Urban,Unemployed,Electronics,Snowy,Afternoon,New,294.61,1,1,Premium Buyer
U19254,P103,42,Male,Urban,Unemployed,Electronics,Cloudy,Morning,Platinum,239.76,1,0,Premium Buyer
U19255,P841,42,Female,Rural,Student,Home Decor,Cloudy,Afternoon,Silver,127.49,2,1,Bargain Hunter
U19256,P689,28,Female,Suburban,Unemployed,Groceries,Snowy,Evening,Gold,38.54,3,2,First-Time Buyer
U19257,P538,53,Female,Urban,Unemployed,Clothing,Cloudy,Evening,Silver,96.04,5,2,Premium Buyer
U19258,P515,56,Female,Suburban,Unemployed,Home Decor,Snowy,Morning,Bronze,134.82,3,0,First-Time Buyer
U19259,P309,43,Female,Suburban,Student,Home Decor,Sunny,Morning,Platinum,129.13,4,0,Impulsive Buyer
U19260,P588,31,Female,Urban,Student,Electronics,Cloudy,Morning,Platinum,219.35,1,0,Premium Buyer
U19261,P252,56,Female,Urban,Professional,Clothing,Rainy,Night,Gold,83.44,5,3,Premium Buyer
U19262,P101,57,Male,Suburban,Student,Home Decor,Sunny,Morning,Platinum,125.82,4,0,Impulsive Buyer
U19263,P347,18,Female,Urban,Unemployed,Toys,Sunny,Evening,Silver,68.5,4,2,Impulsive Buyer
U19264,P875,21,Male,Urban,Student,Toys,Cloudy,Morning,Bronze,83.1,3,0,First-Time Buyer
U19265,P935,47,Male,Urban,Unemployed,Home Decor,Snowy,Night,Bronze,146.42,3,3,First-Time Buyer
U19266,P417,29,Male,Urban,Unemployed,Electronics,Rainy,Morning,Platinum,226.43,1,0,Premium Buyer
U19267,P204,52,Female,Suburban,Unemployed,Toys,Snowy,Night,Platinum,67.76,3,3,First-Time Buyer
U19268,P482,30,Female,Urban,Student,Electronics,Cloudy,Night,Bronze,312.62,1,3,Premium Buyer
U19269,P164,48,Female,Suburban,Unemployed,Groceries,Snowy,Night,Silver,42.74,4,3,Impulsive Buyer
U19270,P192,55,Male,Urban,Professional,Groceries,Cloudy,Morning,Gold,45.24,0,0,Budget Buyer
U19271,P167,60,Female,Suburban,Retired,Electronics,Cloudy,Morning,Gold,279.34,1,0,Premium Buyer
U19272,P168,40,Male,Urban,Retired,Home Decor,Rainy,Evening,Gold,120.38,0,2,Budget Buyer
U19273,P199,21,Female,Suburban,Professional,Groceries,Cloudy,Afternoon,Silver,42.61,4,1,Impulsive Buyer
U19274,P877,33,Male,Suburban,Retired,Groceries,Rainy,Morning,Silver,46.95,4,0,Impulsive Buyer
U19275,P984,24,Female,Suburban,Professional,Toys,Sunny,Evening,Bronze,82.85,0,2,Budget Buyer
U19276,P208,39,Female,Suburban,Student,Home Decor,Snowy,Afternoon,New,155.86,3,1,First-Time Buyer
U19277,P734,46,Female,Urban,Retired,Electronics,Cloudy,Evening,New,300.28,1,2,Premium Buyer
U19278,P288,28,Female,Rural,Professional,Groceries,Snowy,Afternoon,New,46.05,2,1,Bargain Hunter
U19279,P641,50,Female,Rural,Professional,Home Decor,Snowy,Evening,New,162.73,2,2,Bargain Hunter
U19280,P664,46,Male,Suburban,Unemployed,Groceries,Rainy,Morning,Silver,41.12,4,0,Impulsive Buyer
U19281,P918,56,Female,Rural,Student,Toys,Snowy,Afternoon,Bronze,71.62,2,1,Bargain Hunter
U19282,P953,29,Male,Urban,Professional,Home Decor,Snowy,Night,New,148.52,0,3,Budget Buyer
U19283,P704,24,Male,Urban,Retired,Clothing,Snowy,Evening,New,100.01,5,2,Premium Buyer
U19284,P777,56,Male,Suburban,Unemployed,Toys,Cloudy,Morning,Silver,65.59,4,0,Impulsive Buyer
U19285,P908,59,Female,Rural,Unemployed,Electronics,Snowy,Morning,Silver,247.44,1,0,Premium Buyer
U19286,P595,43,Male,Urban,Unemployed,Home Decor,Sunny,Afternoon,New,138.75,3,1,First-Time Buyer
U19287,P266,57,Male,Suburban,Student,Groceries,Rainy,Evening,Silver,40.86,4,2,Impulsive Buyer
U19288,P722,26,Other,Rural,Professional,Home Decor,Sunny,Morning,New,164.32,2,0,Bargain Hunter
U19289,P458,58,Female,Rural,Student,Electronics,Rainy,Night,Silver,255.85,1,3,Premium Buyer
U19290,P763,51,Male,Urban,Professional,Home Decor,Snowy,Evening,New,161.39,0,2,Budget Buyer
U19291,P642,62,Female,Urban,Unemployed,Groceries,Rainy,Morning,New,52.84,3,0,First-Time Buyer
U19292,P136,30,Male,Urban,Retired,Toys,Cloudy,Morning,Bronze,79.13,0,0,Budget Buyer
U19293,P462,53,Female,Suburban,Retired,Toys,Cloudy,Night,Silver,74.27,4,3,Impulsive Buyer
U19294,P855,42,Female,Rural,Student,Groceries,Sunny,Morning,Gold,42.49,2,0,Bargain Hunter
U19295,P290,41,Female,Suburban,Unemployed,Clothing,Cloudy,Afternoon,Bronze,96.21,5,1,Premium Buyer
U19296,P775,61,Female,Rural,Professional,Clothing,Snowy,Evening,Silver,97.03,2,2,Bargain Hunter
U19297,P424,34,Male,Suburban,Student,Toys,Sunny,Afternoon,Gold,71.77,3,1,First-Time Buyer
U19298,P637,19,Male,Suburban,Unemployed,Electronics,Sunny,Afternoon,Bronze,269.66,1,1,Premium Buyer
U19299,P853,30,Female,Urban,Student,Home Decor,Sunny,Night,Silver,124.31,4,3,Impulsive Buyer
U19300,P216,48,Male,Urban,Retired,Groceries,Cloudy,Afternoon,Bronze,45.54,0,1,Budget Buyer
U19301,P692,46,Other,Urban,Unemployed,Electronics,Rainy,Afternoon,New,277.95,1,1,Premium Buyer
U19302,P426,45,Male,Urban,Student,Home Decor,Cloudy,Afternoon,Bronze,155.45,3,1,First-Time Buyer
U19303,P578,44,Male,Urban,Professional,Toys,Sunny,Morning,Bronze,74.22,0,0,Budget Buyer
U19304,P955,32,Female,Urban,Retired,Groceries,Rainy,Night,Silver,42.06,4,3,Impulsive Buyer
U19305,P566,48,Male,Urban,Professional,Electronics,Sunny,Morning,Gold,261.24,1,0,Premium Buyer
U19306,P582,57,Male,Suburban,Student,Home Decor,Sunny,Morning,Silver,132.25,4,0,Impulsive Buyer
U19307,P375,32,Male,Urban,Unemployed,Toys,Rainy,Afternoon,Bronze,71.71,3,1,First-Time Buyer
U19308,P388,50,Other,Suburban,Retired,Toys,Rainy,Morning,Bronze,69.28,0,0,Budget Buyer
U19309,P279,37,Male,Suburban,Professional,Home Decor,Sunny,Morning,Gold,117.11,0,0,Budget Buyer
U19310,P801,59,Male,Suburban,Professional,Clothing,Sunny,Morning,Silver,91.14,5,0,Premium Buyer
U19311,P434,29,Male,Suburban,Unemployed,Clothing,Cloudy,Afternoon,Bronze,99.76,5,1,Premium Buyer
U19312,P814,54,Male,Suburban,Student,Home Decor,Cloudy,Evening,Silver,146.5,4,2,Impulsive Buyer
U19313,P733,26,Male,Rural,Professional,Home Decor,Cloudy,Evening,Silver,137.31,2,2,Bargain Hunter
U19314,P190,40,Female,Urban,Student,Home Decor,Snowy,Morning,Silver,139.12,4,0,Impulsive Buyer
U19315,P825,25,Other,Urban,Student,Toys,Sunny,Afternoon,Gold,64.49,3,1,First-Time Buyer
U19316,P218,49,Male,Urban,Student,Groceries,Cloudy,Night,Gold,40.58,3,3,First-Time Buyer
U19317,P331,31,Female,Suburban,Unemployed,Toys,Sunny,Evening,Silver,70.81,4,2,Impulsive Buyer
U19318,P409,44,Other,Urban,Student,Toys,Snowy,Morning,Platinum,68.72,4,0,Impulsive Buyer
U19319,P376,42,Male,Urban,Retired,Clothing,Cloudy,Afternoon,Platinum,78.97,5,1,Premium Buyer
U19320,P383,30,Male,Urban,Unemployed,Home Decor,Cloudy,Evening,Platinum,113.75,3,2,First-Time Buyer
U19321,P729,38,Female,Suburban,Professional,Toys,Sunny,Evening,Bronze,82.38,0,2,Budget Buyer
U19322,P406,62,Female,Suburban,Unemployed,Toys,Sunny,Afternoon,New,78.58,3,1,First-Time Buyer
U19323,P654,48,Male,Urban,Professional,Home Decor,Rainy,Evening,Silver,123.65,4,2,Impulsive Buyer
U19324,P985,54,Male,Urban,Retired,Groceries,Rainy,Morning,Gold,42.89,0,0,Budget Buyer
U19325,P173,60,Male,Rural,Student,Clothing,Cloudy,Morning,Bronze,97.4,2,0,Bargain Hunter
U19326,P905,22,Male,Suburban,Student,Electronics,Rainy,Afternoon,Silver,294.59,1,1,Premium Buyer
U19327,P926,30,Female,Urban,Student,Toys,Cloudy,Afternoon,Silver,76.42,4,1,Impulsive Buyer
U19328,P352,45,Female,Rural,Student,Groceries,Sunny,Night,Silver,41.41,2,3,Bargain Hunter
U19329,P803,60,Female,Urban,Unemployed,Electronics,Rainy,Night,Silver,270.64,1,3,Premium Buyer
U19330,P423,42,Male,Urban,Retired,Home Decor,Cloudy,Morning,New,148.02,0,0,Budget Buyer
U19331,P376,52,Male,Urban,Professional,Electronics,Sunny,Afternoon,Platinum,234.89,1,1,Premium Buyer
U19332,P538,64,Male,Rural,Unemployed,Home Decor,Cloudy,Night,Bronze,132.23,2,3,Bargain Hunter
U19333,P958,56,Female,Urban,Student,Groceries,Snowy,Night,Bronze,46.32,3,3,First-Time Buyer
U19334,P991,24,Female,Urban,Student,Electronics,Rainy,Evening,Silver,268.38,1,2,Premium Buyer
U19335,P336,55,Male,Rural,Student,Clothing,Snowy,Evening,Bronze,89.66,2,2,Bargain Hunter
U19336,P402,49,Male,Suburban,Professional,Groceries,Sunny,Night,Bronze,48.22,0,3,Budget Buyer
U19337,P103,20,Female,Suburban,Professional,Electronics,Cloudy,Evening,Silver,254.95,1,2,Premium Buyer
U19338,P133,62,Female,Urban,Unemployed,Toys,Cloudy,Night,Bronze,70.24,3,3,First-Time Buyer
U19339,P150,56,Male,Urban,Retired,Electronics,Sunny,Evening,Silver,296.14,1,2,Premium Buyer
U19340,P426,54,Male,Rural,Professional,Electronics,Snowy,Afternoon,Bronze,295.74,1,1,Premium Buyer
U19341,P822,39,Male,Suburban,Unemployed,Clothing,Cloudy,Evening,New,101.9,5,2,Premium Buyer
U19342,P694,25,Female,Rural,Professional,Groceries,Snowy,Afternoon,Gold,41.03,2,1,Bargain Hunter
U19343,P421,34,Female,Rural,Unemployed,Toys,Snowy,Morning,Silver,67.8,2,0,Bargain Hunter
U19344,P529,44,Female,Suburban,Student,Groceries,Snowy,Evening,Platinum,37.05,4,2,Impulsive Buyer
U19345,P403,50,Female,Urban,Professional,Groceries,Rainy,Afternoon,Bronze,43.34,0,1,Budget Buyer
U19346,P391,63,Other,Urban,Student,Toys,Snowy,Night,Silver,74.88,4,3,Impulsive Buyer
U19347,P190,34,Male,Urban,Retired,Toys,Rainy,Morning,Gold,64.96,0,0,Budget Buyer
U19348,P412,59,Male,Urban,Student,Clothing,Snowy,Evening,Silver,86.73,5,2,Premium Buyer
U19349,P222,29,Male,Rural,Retired,Home Decor,Snowy,Night,Silver,125.85,2,3,Bargain Hunter
U19350,P163,63,Male,Urban,Professional,Clothing,Rainy,Night,Bronze,87.73,5,3,Premium Buyer
U19351,P728,44,Female,Rural,Retired,Toys,Cloudy,Evening,Bronze,75.92,2,2,Bargain Hunter
U19352,P786,25,Female,Rural,Student,Electronics,Cloudy,Evening,Silver,282.29,1,2,Premium Buyer
U19353,P532,40,Female,Rural,Professional,Electronics,Sunny,Afternoon,Silver,296.51,1,1,Premium Buyer
U19354,P393,59,Male,Rural,Unemployed,Groceries,Sunny,Afternoon,Silver,43.56,2,1,Bargain Hunter
U19355,P685,46,Male,Suburban,Professional,Groceries,Cloudy,Morning,Gold,43.89,0,0,Budget Buyer
U19356,P619,37,Male,Rural,Unemployed,Home Decor,Sunny,Evening,Platinum,110.79,2,2,Bargain Hunter
U19357,P531,33,Female,Suburban,Student,Home Decor,Cloudy,Morning,Bronze,144.09,3,0,First-Time Buyer
U19358,P436,34,Male,Suburban,Professional,Home Decor,Sunny,Afternoon,Silver,135.49,4,1,Impulsive Buyer
U19359,P466,33,Male,Suburban,Unemployed,Home Decor,Cloudy,Evening,Bronze,129.16,3,2,First-Time Buyer
U19360,P997,36,Male,Suburban,Student,Electronics,Rainy,Night,New,298.98,1,3,Premium Buyer
U19361,P695,25,Other,Urban,Retired,Toys,Sunny,Morning,Silver,71.93,4,0,Impulsive Buyer
U19362,P620,55,Female,Urban,Unemployed,Home Decor,Rainy,Evening,Gold,124.24,3,2,First-Time Buyer
U19363,P590,55,Female,Urban,Retired,Clothing,Rainy,Night,New,101.47,5,3,Premium Buyer
U19364,P400,46,Female,Urban,Professional,Home Decor,Rainy,Afternoon,Silver,122.73,4,1,Impulsive Buyer
U19365,P741,58,Female,Urban,Unemployed,Electronics,Rainy,Night,Bronze,304.63,1,3,Premium Buyer
U19366,P272,53,Male,Rural,Student,Groceries,Rainy,Morning,Silver,45.18,2,0,Bargain Hunter
U19367,P611,43,Male,Suburban,Student,Clothing,Snowy,Evening,Gold,77.05,5,2,Premium Buyer
U19368,P376,48,Female,Urban,Retired,Home Decor,Rainy,Night,Silver,148.06,4,3,Impulsive Buyer
U19369,P708,61,Female,Rural,Student,Electronics,Sunny,Evening,Bronze,278.26,1,2,Premium Buyer
U19370,P181,29,Male,Rural,Professional,Groceries,Rainy,Night,New,54.87,2,3,Bargain Hunter
U19371,P458,34,Male,Rural,Professional,Home Decor,Sunny,Evening,Bronze,133.39,2,2,Bargain Hunter
U19372,P410,32,Female,Suburban,Retired,Electronics,Rainy,Morning,Bronze,258.21,1,0,Premium Buyer
U19373,P909,26,Male,Urban,Unemployed,Electronics,Sunny,Afternoon,Silver,281.52,1,1,Premium Buyer
U19374,P712,56,Female,Urban,Student,Toys,Rainy,Afternoon,Bronze,82.77,3,1,First-Time Buyer
U19375,P607,59,Male,Suburban,Professional,Electronics,Cloudy,Night,Bronze,260.92,1,3,Premium Buyer
U19376,P353,29,Male,Urban,Unemployed,Home Decor,Snowy,Morning,Bronze,149.21,3,0,First-Time Buyer
U19377,P857,49,Male,Urban,Professional,Electronics,Sunny,Evening,Bronze,260.44,1,2,Premium Buyer
U19378,P218,42,Female,Rural,Professional,Clothing,Sunny,Morning,Bronze,100.58,2,0,Bargain Hunter
U19379,P943,56,Female,Suburban,Unemployed,Electronics,Rainy,Morning,Gold,259.14,1,0,Premium Buyer
U19380,P902,35,Male,Urban,Unemployed,Electronics,Sunny,Night,Platinum,253.53,1,3,Premium Buyer
U19381,P477,32,Female,Urban,Student,Clothing,Rainy,Afternoon,Gold,82.82,5,1,Premium Buyer
U19382,P741,49,Male,Urban,Retired,Home Decor,Snowy,Morning,New,162.16,0,0,Budget Buyer
U19383,P397,23,Male,Urban,Retired,Groceries,Cloudy,Night,Silver,43.22,4,3,Impulsive Buyer
U19384,P986,61,Female,Suburban,Professional,Toys,Cloudy,Evening,Gold,65.05,0,2,Budget Buyer
U19385,P981,60,Male,Urban,Retired,Groceries,Snowy,Afternoon,Gold,46.42,0,1,Budget Buyer
U19386,P724,52,Female,Rural,Professional,Home Decor,Rainy,Afternoon,Gold,117.88,2,1,Bargain Hunter
U19387,P435,51,Female,Rural,Unemployed,Home Decor,Rainy,Evening,Silver,137.5,2,2,Bargain Hunter
U19388,P667,55,Female,Suburban,Professional,Clothing,Snowy,Morning,Bronze,96.41,5,0,Premium Buyer
U19389,P662,22,Female,Suburban,Student,Groceries,Sunny,Afternoon,New,47.37,3,1,First-Time Buyer
U19390,P834,35,Female,Urban,Professional,Electronics,Sunny,Morning,New,289.02,1,0,Premium Buyer
U19391,P336,33,Male,Suburban,Professional,Clothing,Sunny,Night,New,95.73,5,3,Premium Buyer
U19392,P783,25,Male,Suburban,Student,Clothing,Snowy,Evening,Platinum,85.54,5,2,Premium Buyer
U19393,P917,42,Male,Suburban,Student,Toys,Cloudy,Afternoon,Silver,70.41,4,1,Impulsive Buyer
U19394,P364,49,Female,Urban,Retired,Clothing,Cloudy,Evening,Silver,87.46,5,2,Premium Buyer
U19395,P723,43,Male,Urban,Unemployed,Groceries,Cloudy,Afternoon,Bronze,48.8,3,1,First-Time Buyer
U19396,P606,39,Male,Urban,Unemployed,Home Decor,Rainy,Evening,Gold,127.39,3,2,First-Time Buyer
U19397,P293,48,Female,Suburban,Student,Toys,Snowy,Night,Bronze,74.87,3,3,First-Time Buyer
U19398,P132,60,Female,Suburban,Unemployed,Electronics,Sunny,Night,Gold,265.68,1,3,Premium Buyer
U19399,P816,27,Other,Suburban,Professional,Groceries,Cloudy,Morning,Bronze,46.67,0,0,Budget Buyer
U19400,P328,29,Female,Suburban,Unemployed,Electronics,Cloudy,Night,Gold,240.83,1,3,Premium Buyer
U19401,P922,45,Male,Urban,Student,Clothing,Cloudy,Evening,Gold,89.11,5,2,Premium Buyer
U19402,P155,23,Female,Rural,Unemployed,Groceries,Rainy,Evening,Bronze,43.39,2,2,Bargain Hunter
U19403,P837,37,Male,Suburban,Student,Toys,Rainy,Night,Platinum,70.4,4,3,Impulsive Buyer
U19404,P704,22,Male,Urban,Retired,Toys,Sunny,Evening,Silver,73.39,4,2,Impulsive Buyer
U19405,P563,40,Female,Suburban,Student,Electronics,Cloudy,Evening,Bronze,268.83,1,2,Premium Buyer
U19406,P679,26,Female,Suburban,Professional,Home Decor,Cloudy,Evening,Silver,126.85,4,2,Impulsive Buyer
U19407,P455,46,Female,Urban,Professional,Toys,Cloudy,Morning,Gold,64.92,0,0,Budget Buyer
U19408,P371,33,Other,Suburban,Professional,Electronics,Rainy,Morning,Platinum,258.21,1,0,Premium Buyer
U19409,P286,63,Female,Rural,Student,Home Decor,Sunny,Afternoon,New,159.8,2,1,Bargain Hunter
U19410,P730,39,Male,Urban,Student,Groceries,Snowy,Evening,Silver,41.8,4,2,Impulsive Buyer
U19411,P353,25,Female,Urban,Professional,Toys,Rainy,Morning,Silver,73.44,4,0,Impulsive Buyer
U19412,P404,37,Female,Urban,Unemployed,Toys,Cloudy,Night,Bronze,82.25,3,3,First-Time Buyer
U19413,P812,31,Other,Rural,Student,Electronics,Sunny,Evening,Gold,266.89,1,2,Premium Buyer
U19414,P146,56,Male,Urban,Unemployed,Toys,Sunny,Evening,New,81.4,3,2,First-Time Buyer
U19415,P648,54,Male,Urban,Retired,Electronics,Snowy,Afternoon,Bronze,268.39,1,1,Premium Buyer
U19416,P966,51,Female,Urban,Retired,Toys,Cloudy,Night,Gold,74.03,0,3,Budget Buyer
U19417,P396,28,Male,Urban,Retired,Electronics,Rainy,Night,Silver,291.16,1,3,Premium Buyer
U19418,P318,57,Female,Urban,Retired,Toys,Rainy,Evening,New,77.14,0,2,Budget Buyer
U19419,P946,50,Male,Urban,Professional,Groceries,Rainy,Morning,Gold,42.48,0,0,Budget Buyer
U19420,P221,48,Male,Urban,Student,Groceries,Cloudy,Afternoon,Gold,38.95,3,1,First-Time Buyer
U19421,P523,61,Female,Urban,Retired,Electronics,Cloudy,Afternoon,Silver,277.1,1,1,Premium Buyer
U19422,P791,51,Male,Rural,Professional,Groceries,Cloudy,Afternoon,Silver,40.99,2,1,Bargain Hunter
U19423,P577,24,Female,Rural,Retired,Electronics,Rainy,Evening,Silver,291.92,1,2,Premium Buyer
U19424,P750,40,Male,Urban,Student,Electronics,Cloudy,Afternoon,Silver,290.54,1,1,Premium Buyer
U19425,P223,63,Male,Suburban,Retired,Clothing,Cloudy,Morning,Gold,81.28,5,0,Premium Buyer
U19426,P914,24,Male,Suburban,Retired,Groceries,Cloudy,Night,Gold,44.56,0,3,Budget Buyer
U19427,P538,42,Female,Urban,Unemployed,Clothing,Snowy,Morning,New,98.79,5,0,Premium Buyer
U19428,P661,20,Male,Urban,Unemployed,Clothing,Snowy,Afternoon,New,106.91,5,1,Premium Buyer
U19429,P782,55,Female,Suburban,Unemployed,Toys,Cloudy,Night,New,72.98,3,3,First-Time Buyer
U19430,P573,37,Female,Urban,Unemployed,Electronics,Cloudy,Afternoon,New,300.34,1,1,Premium Buyer
U19431,P556,51,Female,Suburban,Retired,Home Decor,Rainy,Afternoon,New,146.92,0,1,Budget Buyer
U19432,P183,61,Female,Suburban,Retired,Clothing,Sunny,Evening,New,95.21,5,2,Premium Buyer
U19433,P659,61,Male,Suburban,Unemployed,Toys,Cloudy,Night,Silver,67.81,4,3,Impulsive Buyer
U19434,P850,47,Male,Rural,Student,Groceries,Rainy,Afternoon,Silver,46.59,2,1,Bargain Hunter
U19435,P644,34,Female,Suburban,Professional,Home Decor,Rainy,Afternoon,Platinum,112.85,4,1,Impulsive Buyer
U19436,P835,27,Male,Rural,Retired,Electronics,Sunny,Evening,Gold,261.74,1,2,Premium Buyer
U19437,P415,52,Female,Suburban,Unemployed,Toys,Rainy,Night,New,78.24,3,3,First-Time Buyer
U19438,P189,37,Female,Urban,Professional,Home Decor,Sunny,Afternoon,Silver,128.05,4,1,Impulsive Buyer
U19439,P695,35,Male,Suburban,Unemployed,Electronics,Cloudy,Afternoon,Silver,285.32,1,1,Premium Buyer
U19440,P251,62,Female,Suburban,Unemployed,Electronics,Snowy,Morning,Bronze,277.24,1,0,Premium Buyer
U19441,P633,61,Female,Suburban,Student,Home Decor,Sunny,Morning,Bronze,128.68,3,0,First-Time Buyer
U19442,P974,44,Male,Urban,Student,Toys,Cloudy,Morning,Gold,72.78,3,0,First-Time Buyer
U19443,P971,53,Female,Urban,Retired,Home Decor,Cloudy,Evening,New,144.44,0,2,Budget Buyer
U19444,P886,40,Male,Rural,Unemployed,Clothing,Snowy,Morning,Silver,95.8,2,0,Bargain Hunter
U19445,P314,49,Female,Rural,Professional,Electronics,Rainy,Morning,Gold,257.36,1,0,Premium Buyer
U19446,P670,27,Female,Urban,Retired,Groceries,Sunny,Afternoon,Gold,45.74,0,1,Budget Buyer
U19447,P355,28,Female,Urban,Student,Home Decor,Sunny,Evening,New,147.54,3,2,First-Time Buyer
U19448,P209,55,Female,Rural,Retired,Home Decor,Rainy,Night,Gold,119.07,2,3,Bargain Hunter
U19449,P626,23,Female,Urban,Retired,Electronics,Snowy,Afternoon,New,271.08,1,1,Premium Buyer
U19450,P686,58,Female,Urban,Unemployed,Electronics,Sunny,Afternoon,Platinum,253.37,1,1,Premium Buyer
U19451,P106,64,Female,Suburban,Professional,Home Decor,Sunny,Evening,Bronze,150.46,0,2,Budget Buyer
U19452,P516,51,Female,Suburban,Student,Groceries,Rainy,Evening,New,46.96,3,2,First-Time Buyer
U19453,P590,53,Female,Urban,Retired,Electronics,Cloudy,Afternoon,New,327.33,1,1,Premium Buyer
U19454,P380,54,Female,Suburban,Retired,Electronics,Snowy,Afternoon,Bronze,310.6,1,1,Premium Buyer
U19455,P506,34,Other,Suburban,Unemployed,Clothing,Cloudy,Afternoon,Bronze,92.44,5,1,Premium Buyer
U19456,P934,57,Female,Suburban,Retired,Toys,Cloudy,Evening,Silver,66.93,4,2,Impulsive Buyer
U19457,P846,57,Female,Urban,Professional,Clothing,Rainy,Afternoon,Gold,81.33,5,1,Premium Buyer
U19458,P548,29,Male,Urban,Unemployed,Groceries,Sunny,Afternoon,Silver,48.86,4,1,Impulsive Buyer
U19459,P569,38,Female,Urban,Student,Toys,Rainy,Night,Platinum,65.4,4,3,Impulsive Buyer
U19460,P585,57,Female,Urban,Retired,Home Decor,Cloudy,Morning,Bronze,154.31,0,0,Budget Buyer
U19461,P839,36,Female,Urban,Retired,Groceries,Rainy,Morning,Bronze,42.97,0,0,Budget Buyer
