User_ID,Product_ID,Age,Gender,City,Occupation,Product_Category,Weather,Time_of_Day,Loyalty_Tier,Purchase_Amount
U17570,P797,50,Female,Urban,Student,Toys,Snowy,Afternoon,Gold,73.42
U17571,P390,24,Female,Urban,Retired,Home Decor,Cloudy,Afternoon,Gold,130.42
U17572,P155,58,Male,Urban,Retired,Clothing,Rainy,Afternoon,Silver,90.05
U17573,P729,25,Male,Suburban,Professional,Clothing,Snowy,Night,Bronze,91.82
U17574,P773,54,Male,Suburban,Retired,Toys,Cloudy,Night,New,73.9
U17575,P248,27,Male,Urban,Professional,Home Decor,Rainy,Afternoon,Platinum,113.88
U17576,P118,60,Male,Rural,Professional,Groceries,Snowy,Evening,Gold,41.06
U17577,P264,32,Female,Suburban,Unemployed,Groceries,Sunny,Evening,Bronze,45.49
U17578,P688,55,Male,Rural,Professional,Home Decor,Sunny,Morning,New,137.2
U17579,P433,32,Female,Suburban,Professional,Home Decor,Cloudy,Night,New,152.39
U17580,P945,22,Male,Suburban,Student,Clothing,Rainy,Evening,New,99.5
U17581,P458,46,Female,Urban,Student,Toys,Rainy,Morning,Gold,62.65
U17582,P250,36,Male,Suburban,Professional,Toys,Cloudy,Evening,Silver,71.48
U17583,P972,27,Male,Urban,Unemployed,Clothing,Cloudy,Night,Platinum,73.26
U17584,P514,29,Female,Suburban,Student,Electronics,Rainy,Evening,Bronze,309.6
U17585,P559,21,Male,Urban,Student,Groceries,Sunny,Evening,Gold,40.45
U17586,P722,48,Female,Urban,Unemployed,Home Decor,Sunny,Night,New,156.74
U17587,P210,35,Female,Urban,Retired,Groceries,Snowy,Morning,Silver,42.76
U17588,P568,33,Female,Urban,Student,Groceries,Snowy,Morning,Silver,44.77
U17589,P578,57,Male,Urban,Professional,Toys,Rainy,Afternoon,Gold,73.89
U17590,P973,53,Male,Rural,Professional,Clothing,Sunny,Morning,Gold,91.32
U17591,P727,42,Female,Urban,Professional,Electronics,Snowy,Afternoon,New,316.73
U17592,P527,40,Female,Suburban,Unemployed,Electronics,Sunny,Night,Platinum,253.93
U17593,P419,29,Male,Urban,Professional,Clothing,Sunny,Morning,Gold,90.5
U17594,P724,51,Male,Urban,Retired,Groceries,Rainy,Night,Bronze,49.81
U17595,P270,53,Male,Urban,Unemployed,Clothing,Sunny,Morning,Gold,91.75
U17596,P946,54,Female,Urban,Student,Clothing,Rainy,Evening,Platinum,77.6
U17597,P853,20,Male,Urban,Unemployed,Home Decor,Snowy,Morning,Gold,128.17
U17598,P201,26,Female,Urban,Professional,Home Decor,Cloudy,Evening,Silver,138.95
U17599,P928,35,Male,Urban,Unemployed,Groceries,Sunny,Morning,Silver,42.28
U17600,P310,60,Male,Rural,Unemployed,Toys,Cloudy,Night,New,80.05
U17601,P403,52,Male,Urban,Unemployed,Electronics,Cloudy,Afternoon,New,277.44
U17602,P365,51,Female,Rural,Unemployed,Home Decor,Rainy,Morning,Platinum,122.68
U17603,P423,58,Male,Rural,Retired,Groceries,Sunny,Night,Gold,39.08
U17604,P686,31,Male,Suburban,Unemployed,Clothing,Sunny,Evening,New,100.07
U17605,P490,21,Male,Rural,Professional,Home Decor,Snowy,Evening,Silver,133.96
U17606,P995,46,Male,Urban,Student,Clothing,Cloudy,Evening,Bronze,87.62
U17607,P305,58,Male,Rural,Retired,Clothing,Cloudy,Evening,Bronze,93.85
U17608,P298,62,Female,Urban,Unemployed,Home Decor,Rainy,Night,Silver,139.8
U17609,P857,32,Female,Urban,Student,Groceries,Sunny,Morning,Bronze,48.4
U17610,P191,45,Male,Suburban,Retired,Electronics,Sunny,Evening,Bronze,282.61
U17611,P654,59,Female,Rural,Professional,Groceries,Cloudy,Evening,Platinum,38.92
U17612,P947,33,Male,Rural,Professional,Toys,Snowy,Morning,New,72.92
U17613,P930,29,Male,Urban,Student,Toys,Cloudy,Night,Bronze,82.93
U17614,P804,22,Other,Urban,Unemployed,Electronics,Sunny,Evening,Silver,264.75
U17615,P410,51,Female,Suburban,Student,Toys,Rainy,Afternoon,Bronze,74.73
U17616,P382,59,Other,Suburban,Retired,Clothing,Rainy,Night,Silver,83.31
U17617,P937,18,Male,Urban,Student,Toys,Rainy,Afternoon,New,80.52
U17618,P744,56,Male,Urban,Student,Home Decor,Sunny,Night,Gold,139.72
U17619,P446,49,Female,Rural,Unemployed,Clothing,Sunny,Evening,Silver,85.55
U17620,P282,43,Female,Suburban,Professional,Groceries,Rainy,Night,Silver,43.32
U17621,P951,34,Male,Urban,Unemployed,Electronics,Sunny,Night,Silver,255.76
U17622,P461,44,Female,Suburban,Professional,Home Decor,Snowy,Afternoon,Bronze,152.95
U17623,P384,41,Female,Suburban,Unemployed,Home Decor,Rainy,Night,New,149.26
U17624,P353,52,Male,Rural,Professional,Electronics,Snowy,Night,Silver,287.47
U17625,P258,63,Female,Suburban,Unemployed,Toys,Snowy,Evening,Bronze,81.32
U17626,P633,59,Female,Urban,Professional,Electronics,Sunny,Morning,Silver,283.45
U17627,P121,56,Male,Rural,Professional,Electronics,Sunny,Afternoon,New,285.66
U17628,P920,43,Other,Urban,Professional,Toys,Rainy,Afternoon,New,72.56
U17629,P478,55,Male,Rural,Professional,Groceries,Sunny,Morning,Gold,39.47
U17630,P641,40,Male,Suburban,Unemployed,Electronics,Snowy,Afternoon,Bronze,296.23
U17631,P559,39,Female,Rural,Retired,Toys,Sunny,Evening,Gold,71.27
U17632,P887,21,Other,Urban,Professional,Home Decor,Rainy,Night,New,157.99
U17633,P400,26,Female,Suburban,Professional,Electronics,Cloudy,Night,Silver,256.17
U17634,P582,21,Female,Rural,Professional,Electronics,Cloudy,Evening,Bronze,265.22
U17635,P381,24,Female,Suburban,Professional,Groceries,Sunny,Afternoon,Gold,46.1
U17636,P459,40,Female,Urban,Professional,Groceries,Cloudy,Night,New,51.64
U17637,P343,19,Male,Urban,Student,Home Decor,Snowy,Morning,Bronze,149.4
U17638,P501,41,Female,Suburban,Student,Groceries,Cloudy,Night,New,45.94
U17639,P918,57,Female,Urban,Professional,Home Decor,Cloudy,Evening,Silver,132.64
U17640,P995,48,Male,Suburban,Professional,Electronics,Snowy,Night,Bronze,260.11
U17641,P526,64,Female,Urban,Professional,Toys,Rainy,Evening,New,82.52
U17642,P257,48,Female,Rural,Retired,Groceries,Cloudy,Afternoon,Silver,44.9
U17643,P645,64,Female,Urban,Unemployed,Home Decor,Cloudy,Morning,New,148.54
U17644,P506,57,Male,Urban,Professional,Groceries,Cloudy,Evening,Gold,45.92
U17645,P365,60,Female,Urban,Retired,Groceries,Rainy,Morning,Platinum,41.92
U17646,P437,51,Male,Suburban,Retired,Clothing,Sunny,Afternoon,Gold,92.89
U17647,P384,41,Male,Suburban,Professional,Electronics,Sunny,Afternoon,Platinum,218.22
U17648,P587,43,Female,Suburban,Unemployed,Groceries,Rainy,Evening,Gold,43.48
U17649,P709,33,Female,Suburban,Student,Toys,Snowy,Night,Gold,69.77
U17650,P596,64,Male,Urban,Professional,Clothing,Sunny,Morning,Bronze,86.0
U17651,P247,30,Male,Rural,Professional,Home Decor,Rainy,Night,Bronze,150.68
U17652,P109,32,Female,Rural,Student,Home Decor,Rainy,Morning,Gold,118.67
U17653,P367,44,Other,Urban,Unemployed,Toys,Snowy,Afternoon,Silver,74.9
U17654,P211,21,Female,Rural,Student,Toys,Rainy,Afternoon,Platinum,58.08
U17655,P449,33,Female,Suburban,Professional,Electronics,Sunny,Afternoon,Gold,260.8
U17656,P975,47,Male,Suburban,Professional,Toys,Sunny,Night,Gold,68.28
U17657,P720,61,Male,Suburban,Retired,Home Decor,Rainy,Afternoon,Bronze,142.02
U17658,P163,47,Male,Rural,Student,Electronics,Rainy,Night,New,292.0
U17659,P988,53,Male,Rural,Retired,Toys,Snowy,Afternoon,Silver,70.85
U17660,P956,20,Male,Suburban,Retired,Toys,Snowy,Night,Bronze,75.65
U17661,P347,39,Male,Urban,Retired,Home Decor,Cloudy,Evening,Platinum,115.14
U17662,P332,39,Female,Suburban,Retired,Electronics,Rainy,Evening,Gold,277.2
U17663,P970,29,Male,Urban,Student,Clothing,Cloudy,Morning,Platinum,87.44
U17664,P624,38,Female,Suburban,Student,Clothing,Cloudy,Night,Silver,86.4
U17665,P568,21,Female,Rural,Student,Electronics,Cloudy,Night,Silver,285.05
U17666,P105,48,Female,Urban,Professional,Toys,Cloudy,Evening,Gold,71.42
U17667,P267,61,Female,Urban,Unemployed,Toys,Sunny,Evening,Silver,77.41
U17668,P129,48,Female,Suburban,Retired,Electronics,Snowy,Evening,Platinum,216.18
U17669,P708,40,Male,Urban,Professional,Clothing,Rainy,Morning,New,96.76
U17670,P986,37,Male,Urban,Student,Groceries,Snowy,Evening,Bronze,44.13
U17671,P706,32,Male,Suburban,Student,Home Decor,Snowy,Morning,Gold,124.72
U17672,P796,40,Male,Rural,Professional,Electronics,Snowy,Morning,Bronze,289.31
U17673,P812,45,Female,Suburban,Retired,Groceries,Snowy,Evening,Bronze,51.38
U17674,P953,33,Female,Urban,Student,Home Decor,Snowy,Evening,New,160.19
U17675,P670,54,Female,Suburban,Retired,Groceries,Snowy,Evening,Bronze,47.49
U17676,P493,38,Male,Urban,Retired,Groceries,Sunny,Night,Bronze,42.97
U17677,P435,32,Other,Rural,Unemployed,Home Decor,Snowy,Afternoon,Gold,122.42
U17678,P171,34,Male,Suburban,Student,Groceries,Rainy,Night,Silver,41.46
U17679,P616,54,Female,Rural,Professional,Clothing,Rainy,Morning,Bronze,97.86
U17680,P961,30,Male,Rural,Unemployed,Electronics,Cloudy,Morning,Gold,264.97
U17681,P581,36,Male,Urban,Retired,Clothing,Cloudy,Afternoon,Bronze,97.83
U17682,P533,47,Male,Rural,Professional,Clothing,Snowy,Afternoon,Bronze,90.72
U17683,P554,62,Female,Rural,Unemployed,Home Decor,Cloudy,Evening,Silver,146.33
U17684,P485,35,Male,Suburban,Unemployed,Home Decor,Cloudy,Night,Gold,129.76
U17685,P641,31,Male,Urban,Unemployed,Home Decor,Snowy,Night,Gold,129.98
U17686,P261,53,Female,Suburban,Retired,Groceries,Cloudy,Night,Gold,45.18
U17687,P845,53,Female,Urban,Retired,Groceries,Rainy,Afternoon,Silver,41.12
U17688,P720,37,Male,Suburban,Student,Electronics,Snowy,Night,Silver,254.32
U17689,P413,36,Female,Urban,Unemployed,Groceries,Rainy,Afternoon,Bronze,48.35
U17690,P913,62,Male,Suburban,Professional,Electronics,Rainy,Night,Bronze,291.29
U17691,P495,61,Male,Rural,Retired,Clothing,Sunny,Afternoon,Gold,84.44
U17692,P291,24,Male,Urban,Unemployed,Electronics,Sunny,Night,Gold,269.28
U17693,P971,61,Male,Suburban,Professional,Electronics,Cloudy,Morning,Silver,261.66
U17694,P333,21,Female,Urban,Retired,Home Decor,Rainy,Afternoon,Bronze,128.57
U17695,P261,51,Female,Suburban,Professional,Groceries,Cloudy,Evening,Platinum,38.72
U17696,P108,19,Male,Suburban,Professional,Toys,Snowy,Morning,New,87.45
U17697,P604,22,Female,Urban,Student,Toys,Rainy,Morning,Gold,71.79
U17698,P918,27,Female,Suburban,Retired,Home Decor,Cloudy,Afternoon,Bronze,137.32
U17699,P657,49,Male,Rural,Retired,Clothing,Rainy,Night,Bronze,89.73
U17700,P261,59,Male,Urban,Retired,Clothing,Cloudy,Night,Bronze,100.9
U17701,P957,58,Female,Suburban,Retired,Clothing,Snowy,Afternoon,Silver,84.6
U17702,P887,30,Female,Suburban,Student,Electronics,Sunny,Night,Silver,274.33
U17703,P753,56,Female,Urban,Student,Groceries,Rainy,Night,New,50.08
U17704,P599,22,Female,Rural,Unemployed,Clothing,Cloudy,Night,New,98.45
U17705,P429,27,Male,Suburban,Retired,Toys,Sunny,Afternoon,Gold,66.99
U17706,P159,27,Female,Urban,Professional,Electronics,Snowy,Afternoon,Silver,280.93
U17707,P920,55,Male,Urban,Student,Clothing,Sunny,Evening,Bronze,87.45
U17708,P260,44,Female,Urban,Professional,Clothing,Snowy,Night,Bronze,93.01
U17709,P499,38,Female,Suburban,Professional,Groceries,Cloudy,Night,Gold,46.48
U17710,P442,25,Male,Suburban,Professional,Groceries,Snowy,Afternoon,Gold,44.86
U17711,P253,18,Male,Suburban,Unemployed,Electronics,Sunny,Evening,Gold,230.57
U17712,P609,45,Female,Suburban,Unemployed,Toys,Cloudy,Afternoon,Bronze,75.2
U17713,P568,56,Male,Urban,Retired,Home Decor,Cloudy,Afternoon,Gold,117.74
U17714,P939,31,Female,Suburban,Student,Toys,Rainy,Evening,Platinum,63.8
U17715,P892,38,Female,Rural,Retired,Groceries,Cloudy,Afternoon,Silver,41.43
U17716,P627,47,Female,Rural,Unemployed,Groceries,Cloudy,Morning,New,48.89
U17717,P772,38,Male,Urban,Unemployed,Home Decor,Cloudy,Evening,Gold,128.65
U17718,P114,26,Female,Suburban,Professional,Toys,Rainy,Night,Silver,70.09
U17719,P268,34,Female,Urban,Retired,Toys,Snowy,Night,Gold,69.07
U17720,P782,22,Other,Urban,Professional,Home Decor,Sunny,Evening,New,164.55
U17721,P787,48,Female,Suburban,Unemployed,Groceries,Cloudy,Night,Silver,42.71
U17722,P522,57,Other,Urban,Retired,Electronics,Sunny,Morning,Silver,273.48
U17723,P403,55,Female,Urban,Retired,Toys,Sunny,Night,Silver,71.59
U17724,P603,60,Male,Suburban,Student,Clothing,Cloudy,Evening,Gold,90.26
U17725,P124,36,Female,Rural,Unemployed,Toys,Sunny,Afternoon,Silver,69.33
U17726,P435,53,Male,Rural,Unemployed,Toys,Snowy,Evening,Bronze,78.1
U17727,P511,50,Male,Suburban,Student,Toys,Sunny,Evening,Bronze,78.93
U17728,P689,30,Male,Urban,Unemployed,Groceries,Sunny,Morning,Silver,49.28
U17729,P623,31,Female,Urban,Professional,Clothing,Rainy,Night,Silver,83.72
U17730,P504,50,Female,Suburban,Professional,Toys,Snowy,Evening,Bronze,83.57
U17731,P704,46,Female,Rural,Professional,Electronics,Sunny,Night,Bronze,297.61
U17732,P246,60,Male,Rural,Retired,Clothing,Cloudy,Afternoon,Silver,89.21
U17733,P691,53,Male,Suburban,Professional,Home Decor,Sunny,Evening,Bronze,135.76
U17734,P813,61,Male,Urban,Unemployed,Electronics,Cloudy,Evening,Platinum,246.18
U17735,P420,27,Female,Urban,Student,Home Decor,Snowy,Night,Silver,125.33
U17736,P678,48,Male,Urban,Professional,Toys,Snowy,Morning,Silver,78.43
U17737,P912,23,Male,Rural,Professional,Groceries,Rainy,Morning,New,46.84
U17738,P326,18,Male,Urban,Retired,Toys,Cloudy,Night,Silver,75.95
U17739,P488,24,Female,Suburban,Unemployed,Toys,Cloudy,Evening,Bronze,73.65
U17740,P373,44,Female,Urban,Student,Home Decor,Snowy,Afternoon,Silver,127.33
U17741,P301,38,Female,Suburban,Unemployed,Toys,Cloudy,Morning,Silver,76.44
U17742,P679,45,Male,Suburban,Professional,Electronics,Cloudy,Morning,Silver,290.94
U17743,P244,33,Male,Suburban,Unemployed,Groceries,Sunny,Afternoon,Gold,38.3
U17744,P205,63,Male,Suburban,Student,Home Decor,Rainy,Morning,New,164.22
U17745,P410,40,Male,Suburban,Professional,Clothing,Sunny,Night,New,98.44
U17746,P945,37,Male,Urban,Unemployed,Toys,Snowy,Evening,New,73.54
U17747,P127,55,Male,Urban,Student,Home Decor,Cloudy,Morning,Gold,126.31
U17748,P750,42,Male,Rural,Professional,Toys,Cloudy,Afternoon,New,73.9
U17749,P383,45,Male,Urban,Professional,Toys,Snowy,Night,Platinum,60.91
U17750,P779,22,Male,Urban,Unemployed,Home Decor,Cloudy,Night,Platinum,121.38
U17751,P133,38,Female,Urban,Retired,Electronics,Snowy,Night,Platinum,233.24
U17752,P783,35,Other,Urban,Retired,Clothing,Rainy,Night,Platinum,75.65
U17753,P817,64,Female,Urban,Student,Toys,Cloudy,Evening,New,75.14
U17754,P448,23,Male,Suburban,Unemployed,Electronics,Sunny,Night,Silver,277.38
U17755,P812,46,Male,Rural,Student,Toys,Sunny,Night,Bronze,82.23
U17756,P686,36,Female,Suburban,Unemployed,Toys,Rainy,Night,Gold,61.97
U17757,P290,50,Male,Urban,Student,Electronics,Snowy,Afternoon,Bronze,270.42
U17758,P883,18,Female,Suburban,Student,Toys,Cloudy,Afternoon,Bronze,78.51
U17759,P864,62,Female,Rural,Unemployed,Clothing,Cloudy,Afternoon,Platinum,87.8
U17760,P882,20,Female,Rural,Retired,Home Decor,Sunny,Afternoon,Silver,139.9
U17761,P731,59,Female,Urban,Student,Electronics,Snowy,Morning,Gold,232.18
U17762,P616,38,Female,Urban,Unemployed,Groceries,Snowy,Night,Silver,42.11
U17763,P181,52,Female,Rural,Unemployed,Toys,Cloudy,Morning,Silver,69.81
U17764,P497,58,Male,Suburban,Unemployed,Home Decor,Cloudy,Morning,Bronze,132.74
U17765,P452,57,Male,Suburban,Professional,Clothing,Sunny,Morning,Bronze,88.96
U17766,P394,20,Male,Urban,Unemployed,Clothing,Snowy,Evening,Gold,81.15
U17767,P379,42,Male,Suburban,Unemployed,Groceries,Cloudy,Night,New,48.73
U17768,P459,62,Male,Urban,Professional,Clothing,Cloudy,Night,New,97.84
U17769,P502,55,Male,Urban,Professional,Home Decor,Sunny,Morning,New,149.98
U17770,P580,62,Female,Urban,Retired,Groceries,Sunny,Afternoon,Platinum,43.43
U17771,P238,37,Male,Urban,Unemployed,Electronics,Cloudy,Evening,New,329.6
U17772,P995,61,Male,Urban,Student,Groceries,Rainy,Morning,New,45.2
U17773,P114,62,Male,Urban,Professional,Electronics,Sunny,Morning,Bronze,284.64
U17774,P826,51,Female,Urban,Professional,Clothing,Cloudy,Evening,Bronze,99.79
U17775,P615,38,Male,Urban,Retired,Home Decor,Rainy,Morning,Silver,123.48
U17776,P440,40,Other,Urban,Retired,Toys,Cloudy,Night,Platinum,69.65
U17777,P858,23,Female,Urban,Retired,Groceries,Snowy,Afternoon,Silver,48.94
U17778,P869,30,Female,Urban,Unemployed,Clothing,Rainy,Afternoon,Bronze,89.46
U17779,P348,40,Male,Urban,Unemployed,Home Decor,Snowy,Afternoon,Gold,134.79
U17780,P583,26,Female,Urban,Unemployed,Toys,Cloudy,Afternoon,Bronze,77.24
U17781,P584,34,Female,Urban,Professional,Groceries,Rainy,Morning,New,45.34
U17782,P245,19,Male,Urban,Retired,Home Decor,Snowy,Afternoon,Gold,122.33
U17783,P724,36,Male,Rural,Professional,Clothing,Sunny,Morning,New,95.27
U17784,P170,36,Male,Suburban,Student,Groceries,Rainy,Night,Bronze,51.11
U17785,P501,24,Other,Rural,Unemployed,Groceries,Sunny,Morning,Silver,48.58
U17786,P520,59,Male,Suburban,Professional,Electronics,Sunny,Morning,New,272.07
U17787,P294,59,Female,Rural,Student,Electronics,Snowy,Morning,Bronze,298.76
U17788,P910,37,Male,Urban,Professional,Groceries,Cloudy,Evening,Bronze,43.89
U17789,P526,26,Female,Suburban,Student,Home Decor,Snowy,Evening,Bronze,150.79
U17790,P774,34,Female,Suburban,Professional,Clothing,Cloudy,Evening,Platinum,85.53
U17791,P300,44,Male,Rural,Professional,Toys,Snowy,Night,Silver,65.65
U17792,P375,64,Male,Urban,Unemployed,Electronics,Snowy,Afternoon,New,289.58
U17793,P356,19,Male,Rural,Professional,Clothing,Rainy,Morning,Bronze,92.71
U17794,P321,53,Male,Suburban,Professional,Groceries,Cloudy,Morning,Silver,49.1
U17795,P702,36,Female,Suburban,Retired,Clothing,Sunny,Afternoon,Gold,82.81
U17796,P797,34,Male,Rural,Professional,Clothing,Cloudy,Evening,Bronze,90.36
U17797,P171,22,Female,Rural,Unemployed,Clothing,Cloudy,Night,Gold,87.03
U17798,P295,56,Male,Suburban,Professional,Groceries,Snowy,Morning,Platinum,37.27
U17799,P232,35,Male,Urban,Unemployed,Electronics,Sunny,Afternoon,Silver,276.75
U17800,P267,24,Female,Urban,Retired,Toys,Rainy,Evening,Silver,71.4
U17801,P286,34,Female,Urban,Unemployed,Home Decor,Snowy,Night,Gold,133.4
U17802,P296,56,Male,Urban,Retired,Electronics,Rainy,Afternoon,Gold,259.02
U17803,P580,53,Female,Urban,Retired,Toys,Rainy,Afternoon,Bronze,71.08
U17804,P121,57,Male,Suburban,Retired,Groceries,Cloudy,Morning,Silver,48.94
U17805,P117,62,Female,Rural,Retired,Toys,Sunny,Night,Bronze,75.22
U17806,P479,21,Male,Urban,Retired,Groceries,Cloudy,Night,Platinum,41.96
U17807,P445,55,Male,Suburban,Unemployed,Toys,Sunny,Evening,New,80.51
U17808,P447,42,Female,Urban,Retired,Electronics,Rainy,Evening,Platinum,257.53
U17809,P396,22,Male,Rural,Retired,Groceries,Cloudy,Morning,Silver,43.53
U17810,P724,47,Male,Urban,Retired,Clothing,Rainy,Night,Bronze,97.64
U17811,P226,29,Male,Suburban,Retired,Groceries,Snowy,Evening,Gold,38.92
U17812,P280,21,Female,Rural,Retired,Groceries,Sunny,Night,New,45.78
U17813,P276,41,Female,Urban,Student,Toys,Rainy,Afternoon,Bronze,81.22
U17814,P800,46,Female,Suburban,Professional,Groceries,Rainy,Afternoon,Gold,45.21
U17815,P477,26,Female,Rural,Professional,Toys,Sunny,Afternoon,Gold,66.09
U17816,P495,21,Female,Urban,Retired,Electronics,Rainy,Night,New,310.56
U17817,P473,41,Male,Rural,Retired,Groceries,Snowy,Morning,Platinum,42.63
U17818,P305,31,Male,Rural,Student,Clothing,Rainy,Evening,New,92.88
U17819,P202,22,Female,Urban,Retired,Clothing,Rainy,Morning,Bronze,104.21
U17820,P500,35,Male,Urban,Student,Electronics,Sunny,Morning,New,323.15
U17821,P276,59,Male,Suburban,Professional,Clothing,Sunny,Morning,New,103.82
U17822,P583,36,Female,Rural,Unemployed,Toys,Snowy,Morning,Platinum,64.55
U17823,P862,29,Female,Urban,Professional,Groceries,Rainy,Evening,Platinum,43.16
U17824,P573,35,Male,Suburban,Unemployed,Home Decor,Cloudy,Afternoon,Silver,141.46
U17825,P983,34,Male,Urban,Unemployed,Groceries,Snowy,Afternoon,Platinum,40.68
U17826,P441,47,Female,Rural,Unemployed,Groceries,Cloudy,Afternoon,Silver,48.52
U17827,P272,41,Female,Suburban,Retired,Home Decor,Rainy,Night,Gold,120.12
U17828,P862,28,Male,Suburban,Student,Clothing,Rainy,Night,New,94.89
U17829,P691,52,Male,Suburban,Unemployed,Clothing,Sunny,Evening,Bronze,103.17
U17830,P692,40,Other,Rural,Student,Groceries,Snowy,Evening,Silver,41.1
U17831,P189,34,Male,Urban,Professional,Clothing,Cloudy,Evening,Gold,77.28
U17832,P840,18,Female,Suburban,Unemployed,Toys,Rainy,Afternoon,Bronze,80.44
U17833,P435,32,Male,Urban,Professional,Toys,Rainy,Evening,Platinum,62.9
U17834,P769,49,Male,Suburban,Student,Home Decor,Sunny,Afternoon,Gold,138.11
U17835,P918,26,Male,Suburban,Student,Groceries,Sunny,Afternoon,Silver,43.21
U17836,P470,32,Female,Urban,Professional,Toys,Sunny,Morning,Bronze,72.77
U17837,P659,45,Female,Suburban,Student,Electronics,Snowy,Night,Silver,294.69
U17838,P333,41,Male,Suburban,Professional,Clothing,Snowy,Night,Silver,90.97
U17839,P332,52,Female,Rural,Student,Groceries,Rainy,Evening,Silver,46.02
U17840,P850,39,Male,Urban,Retired,Toys,Cloudy,Morning,Silver,77.73
U17841,P919,44,Female,Urban,Professional,Home Decor,Snowy,Evening,Bronze,139.1
U17842,P116,36,Male,Rural,Unemployed,Toys,Sunny,Evening,Gold,64.57
U17843,P798,62,Female,Rural,Unemployed,Electronics,Sunny,Night,Bronze,289.05
U17844,P162,29,Male,Urban,Unemployed,Toys,Snowy,Morning,Silver,70.7
U17845,P247,37,Female,Rural,Student,Groceries,Rainy,Evening,Silver,41.97
U17846,P904,18,Female,Suburban,Professional,Home Decor,Rainy,Evening,Gold,117.77
U17847,P122,38,Male,Rural,Student,Home Decor,Rainy,Evening,Silver,141.09
U17848,P639,62,Male,Suburban,Unemployed,Electronics,Rainy,Afternoon,Gold,231.24
U17849,P807,18,Male,Urban,Retired,Groceries,Sunny,Night,Platinum,40.22
U17850,P605,27,Female,Urban,Unemployed,Electronics,Snowy,Afternoon,New,289.78
U17851,P622,64,Male,Rural,Unemployed,Electronics,Sunny,Evening,Silver,251.15
U17852,P925,49,Female,Urban,Unemployed,Electronics,Cloudy,Morning,Gold,274.92
U17853,P859,56,Female,Rural,Retired,Toys,Rainy,Afternoon,Gold,71.27
U17854,P228,39,Male,Suburban,Retired,Clothing,Rainy,Afternoon,New,105.46
U17855,P403,35,Male,Urban,Professional,Toys,Cloudy,Evening,Silver,71.08
U17856,P627,63,Female,Suburban,Retired,Groceries,Cloudy,Afternoon,Bronze,48.91
U17857,P485,49,Female,Suburban,Professional,Electronics,Sunny,Morning,Gold,234.12
U17858,P916,44,Female,Suburban,Retired,Electronics,Cloudy,Morning,New,278.36
U17859,P807,45,Male,Urban,Professional,Clothing,Rainy,Night,Bronze,91.63
U17860,P573,35,Male,Rural,Unemployed,Home Decor,Cloudy,Night,Bronze,141.3
U17861,P783,56,Female,Suburban,Retired,Electronics,Sunny,Morning,Bronze,261.85
U17862,P360,46,Female,Rural,Student,Toys,Cloudy,Morning,Platinum,64.83
U17863,P963,35,Female,Suburban,Student,Electronics,Cloudy,Afternoon,Bronze,270.17
U17864,P995,61,Male,Urban,Professional,Groceries,Sunny,Night,Bronze,50.11
U17865,P462,25,Male,Suburban,Retired,Clothing,Sunny,Afternoon,New,90.01
U17866,P234,48,Male,Rural,Retired,Home Decor,Sunny,Morning,Platinum,128.79
U17867,P327,51,Female,Urban,Student,Groceries,Rainy,Night,Bronze,49.71
U17868,P595,24,Male,Rural,Retired,Toys,Rainy,Afternoon,Bronze,76.7
U17869,P522,53,Female,Urban,Retired,Groceries,Cloudy,Night,Bronze,49.76
U17870,P242,35,Female,Rural,Professional,Electronics,Rainy,Evening,Silver,262.69
U17871,P975,55,Male,Rural,Unemployed,Clothing,Snowy,Evening,Platinum,74.6
U17872,P331,26,Male,Suburban,Student,Electronics,Sunny,Evening,Platinum,216.44
U17873,P420,26,Female,Urban,Unemployed,Clothing,Snowy,Evening,Platinum,80.78
U17874,P110,63,Male,Suburban,Retired,Toys,Sunny,Evening,Bronze,72.84
U17875,P390,25,Male,Rural,Retired,Groceries,Cloudy,Night,Platinum,37.7
U17876,P948,52,Male,Suburban,Professional,Clothing,Sunny,Morning,Bronze,101.97
U17877,P483,35,Female,Suburban,Unemployed,Groceries,Rainy,Afternoon,Silver,47.03
U17878,P995,22,Other,Suburban,Unemployed,Clothing,Cloudy,Morning,Silver,98.82
U17879,P999,31,Female,Suburban,Professional,Electronics,Sunny,Morning,New,309.69
U17880,P212,45,Female,Suburban,Unemployed,Clothing,Cloudy,Morning,New,107.91
U17881,P802,47,Female,Urban,Professional,Clothing,Cloudy,Afternoon,Gold,78.51
U17882,P700,21,Female,Urban,Professional,Home Decor,Cloudy,Evening,Gold,133.18
U17883,P467,56,Other,Rural,Retired,Toys,Snowy,Night,Bronze,69.71
U17884,P538,37,Male,Rural,Retired,Electronics,Rainy,Night,Bronze,261.89
U17885,P340,42,Male,Urban,Retired,Electronics,Cloudy,Morning,Gold,273.25
U17886,P958,45,Female,Rural,Professional,Groceries,Rainy,Night,Bronze,46.17
U17887,P528,29,Female,Urban,Retired,Clothing,Sunny,Afternoon,Gold,81.88
U17888,P995,19,Male,Urban,Student,Clothing,Cloudy,Morning,Gold,79.62
U17889,P456,60,Other,Urban,Student,Clothing,Rainy,Afternoon,Gold,84.74
U17890,P563,31,Male,Rural,Retired,Electronics,Cloudy,Morning,Gold,239.88
U17891,P513,39,Male,Rural,Professional,Home Decor,Snowy,Evening,Gold,128.47
U17892,P253,48,Female,Suburban,Student,Groceries,Sunny,Night,Platinum,41.28
