CustomerID,LoyaltyTier,ProductID,Category,BasePrice,StockLevel,Rating,TimeOfDay,DayOfWeek,CompetitorPrice,PersonalizedPrice,ExpectedConversionRate,CustomerSegment,SegmentLabel
3941,2,74666,Home & Kitchen,743.67,43,4.8,Afternoon,Thursday,103.83,349.38,1.0,5,Premium Deal Seekers
6695,2,74274,Clothing,279.22,30,4.8,Morning,Monday,639.51,251.3,1.0,0,Balanced Loyalists
7401,3,20866,Electronics,707.98,16,4.6,Morning,Saturday,587.97,626.74,0.9,3,Loyal Premium Buyers
7197,0,13889,Home & Kitchen,980.81,71,4.6,Afternoon,Friday,228.07,555.4,1.0,4,Impulse Shoppers
6450,1,58226,Electronics,48.97,39,4.6,Evening,Friday,270.41,48.97,0.8,2,Discount Hunters
9975,3,41335,Home & Kitchen,571.32,86,4.3,Afternoon,Sunday,775.27,554.18,0.9,2,Discount Hunters
9432,2,60547,Clothing,737.6,41,3.8,Morning,Tuesday,795.0,663.84,1.0,0,Balanced Loyalists
6874,2,36162,Electronics,260.83,31,1.1,Night,Friday,498.15,234.75,1.0,0,Balanced Loyalists
2553,2,99449,Clothing,232.87,49,1.5,Afternoon,Monday,157.51,171.9,1.0,5,Premium Deal Seekers
2012,1,34687,Electronics,69.74,13,1.5,Afternoon,Thursday,65.04,67.39,0.9,5,Premium Deal Seekers
9378,2,20995,Home & Kitchen,102.98,41,1.1,Morning,Saturday,278.75,92.68,1.0,5,Premium Deal Seekers
2881,1,66488,Sports,660.18,93,1.5,Night,Friday,733.87,660.18,0.8,2,Discount Hunters
7799,1,12631,Sports,510.16,28,4.7,Evening,Tuesday,604.81,510.16,0.8,2,Discount Hunters
5586,1,44954,Toys,39.77,64,3.7,Night,Tuesday,720.93,39.77,0.8,2,Discount Hunters
9622,3,15967,Toys,969.97,19,2.2,Afternoon,Saturday,477.03,694.4,0.9,3,Loyal Premium Buyers
9430,1,98294,Clothing,659.49,87,4.2,Night,Monday,757.16,659.49,0.8,2,Discount Hunters
7447,0,97278,Electronics,520.31,72,3.0,Evening,Friday,486.0,477.14,1.0,4,Impulse Shoppers
3345,2,74471,Toys,280.0,25,1.6,Night,Monday,93.17,158.59,1.0,5,Premium Deal Seekers
1075,3,47116,Home & Kitchen,661.52,38,4.5,Night,Tuesday,89.06,355.44,0.9,3,Loyal Premium Buyers
6877,2,44227,Sports,370.53,99,2.4,Night,Thursday,833.19,333.48,1.0,0,Balanced Loyalists
7785,1,11942,Electronics,705.47,90,3.8,Afternoon,Friday,633.33,669.4,0.9,0,Balanced Loyalists
5922,3,57664,Sports,685.75,3,2.2,Morning,Sunday,286.34,498.73,0.9,3,Loyal Premium Buyers
9090,0,38069,Electronics,101.82,2,3.0,Morning,Thursday,759.6,101.57,1.0,1,Price-Sensitive Newcomers
3330,1,97342,Toys,910.17,5,4.3,Night,Saturday,144.38,572.78,0.9,5,Premium Deal Seekers
5686,2,24407,Toys,492.1,61,1.6,Afternoon,Friday,648.79,442.89,1.0,0,Balanced Loyalists
2902,0,69201,Clothing,399.02,20,4.9,Afternoon,Tuesday,989.59,379.07,1.0,1,Price-Sensitive Newcomers
5670,1,90093,Electronics,955.91,76,1.3,Afternoon,Friday,158.52,557.21,0.9,5,Premium Deal Seekers
8143,0,64348,Home & Kitchen,443.83,38,3.1,Morning,Tuesday,150.53,274.99,1.0,4,Impulse Shoppers
3059,1,91981,Toys,724.01,80,4.7,Afternoon,Wednesday,473.16,598.59,0.9,0,Balanced Loyalists
1140,3,27878,Clothing,658.59,36,4.8,Night,Tuesday,646.23,632.65,0.9,2,Discount Hunters
2789,1,93100,Toys,173.49,46,1.9,Morning,Tuesday,36.28,104.89,0.9,5,Premium Deal Seekers
1016,3,88629,Sports,991.23,93,1.6,Afternoon,Saturday,504.67,718.21,0.9,3,Loyal Premium Buyers
1464,1,65420,Toys,468.97,99,3.9,Night,Friday,92.34,280.66,0.9,5,Premium Deal Seekers
5471,1,53168,Electronics,400.83,37,1.2,Morning,Thursday,248.91,324.87,0.9,5,Premium Deal Seekers
2827,2,64862,Clothing,920.42,54,2.9,Afternoon,Tuesday,715.27,725.8,1.0,0,Balanced Loyalists
9711,0,99622,Electronics,533.95,21,4.2,Evening,Friday,741.48,507.25,1.0,1,Price-Sensitive Newcomers
6956,0,92025,Home & Kitchen,708.03,21,3.2,Night,Tuesday,732.44,672.63,1.0,1,Price-Sensitive Newcomers
1089,0,38004,Home & Kitchen,847.78,92,1.8,Evening,Monday,74.49,418.75,1.0,4,Impulse Shoppers
5815,1,30471,Toys,243.14,70,2.9,Morning,Monday,788.9,243.14,0.8,2,Discount Hunters
3851,1,70167,Clothing,177.77,84,4.7,Afternoon,Monday,437.88,177.77,0.8,2,Discount Hunters
3843,1,93828,Clothing,77.82,60,3.5,Night,Monday,480.56,77.82,0.8,2,Discount Hunters
7543,3,75308,Clothing,898.16,36,3.9,Night,Thursday,425.49,634.88,0.9,3,Loyal Premium Buyers
6901,3,93969,Clothing,208.36,77,2.3,Night,Saturday,858.45,202.11,0.9,2,Discount Hunters
1969,2,24568,Toys,314.68,11,1.8,Evening,Tuesday,683.17,283.21,1.0,0,Balanced Loyalists
2094,1,19466,Electronics,292.95,88,2.0,Afternoon,Monday,505.03,292.95,0.8,2,Discount Hunters
7124,0,67324,Toys,311.54,83,3.1,Afternoon,Friday,835.94,295.96,1.0,1,Price-Sensitive Newcomers
8347,0,25467,Electronics,671.38,87,2.1,Afternoon,Monday,807.31,637.81,1.0,1,Price-Sensitive Newcomers
4195,2,85955,Sports,954.57,31,3.2,Evening,Wednesday,14.99,389.32,1.0,5,Premium Deal Seekers
2404,0,62948,Sports,336.16,37,3.8,Morning,Wednesday,484.09,319.35,1.0,1,Price-Sensitive Newcomers
7940,2,26676,Electronics,413.57,60,3.9,Evening,Saturday,51.82,191.34,1.0,5,Premium Deal Seekers
5290,1,41514,Toys,773.44,61,1.7,Morning,Thursday,314.11,543.78,0.9,5,Premium Deal Seekers
4982,0,32650,Home & Kitchen,438.01,67,4.0,Evening,Sunday,805.8,416.11,1.0,1,Price-Sensitive Newcomers
6555,1,98290,Toys,926.78,98,3.7,Afternoon,Wednesday,944.61,926.78,0.8,2,Discount Hunters
8954,3,87701,Home & Kitchen,508.19,29,1.0,Afternoon,Friday,249.65,363.67,0.9,3,Loyal Premium Buyers
5713,0,20683,Toys,354.26,67,1.2,Afternoon,Monday,31.21,175.02,1.0,4,Impulse Shoppers
4092,3,69819,Clothing,971.86,79,3.6,Evening,Wednesday,408.31,660.93,0.9,3,Loyal Premium Buyers
5159,0,90978,Clothing,431.52,71,2.5,Night,Wednesday,341.77,365.07,1.0,4,Impulse Shoppers
7308,1,14860,Sports,238.86,67,1.6,Evening,Thursday,680.2,238.86,0.8,2,Discount Hunters
8478,2,13729,Sports,185.92,16,1.2,Morning,Wednesday,500.11,167.33,1.0,0,Balanced Loyalists
9476,1,41351,Electronics,995.23,45,1.6,Evening,Monday,404.86,700.05,0.9,5,Premium Deal Seekers
5933,1,72744,Home & Kitchen,755.46,34,4.8,Morning,Saturday,237.26,496.36,0.9,5,Premium Deal Seekers
5926,1,34346,Clothing,414.57,84,3.9,Evening,Sunday,830.2,414.57,0.8,2,Discount Hunters
4969,0,84155,Toys,828.1,44,3.1,Night,Saturday,255.91,500.6,1.0,4,Impulse Shoppers
3965,2,86700,Electronics,551.34,97,4.8,Night,Saturday,64.19,252.63,1.0,5,Premium Deal Seekers
5319,3,16955,Toys,324.22,78,3.5,Afternoon,Sunday,568.96,314.49,0.9,2,Discount Hunters
9975,1,75642,Clothing,745.95,42,3.9,Night,Tuesday,324.18,535.07,0.9,5,Premium Deal Seekers
8108,0,80290,Clothing,748.44,35,2.1,Evening,Monday,715.31,694.45,1.0,1,Price-Sensitive Newcomers
4939,3,54293,Clothing,505.17,75,3.4,Night,Wednesday,90.06,282.46,0.9,3,Loyal Premium Buyers
1044,1,71336,Clothing,54.71,84,1.6,Afternoon,Wednesday,966.64,54.71,0.8,2,Discount Hunters
2810,3,31662,Toys,86.25,30,2.6,Evening,Sunday,194.99,83.66,0.9,3,Loyal Premium Buyers
5566,1,16408,Electronics,790.86,53,1.1,Morning,Wednesday,363.49,577.17,0.9,5,Premium Deal Seekers
2909,3,50403,Clothing,825.24,58,1.9,Evening,Thursday,486.15,630.94,0.9,3,Loyal Premium Buyers
7364,3,11225,Sports,681.51,28,1.3,Afternoon,Friday,891.22,661.06,0.9,2,Discount Hunters
3581,2,22196,Electronics,840.68,15,2.6,Night,Monday,725.32,698.93,1.0,0,Balanced Loyalists
1691,2,79786,Sports,722.29,38,4.4,Night,Saturday,153.38,365.61,1.0,5,Premium Deal Seekers
1931,1,25372,Toys,897.97,50,2.5,Evening,Wednesday,444.23,671.1,0.9,5,Premium Deal Seekers
8910,0,27279,Clothing,158.89,13,4.3,Morning,Sunday,547.48,150.95,1.0,1,Price-Sensitive Newcomers
7382,2,64240,Electronics,393.86,35,3.6,Morning,Tuesday,705.1,354.47,1.0,0,Balanced Loyalists
4406,3,48187,Clothing,469.47,24,3.0,Morning,Thursday,576.1,455.39,0.9,3,Loyal Premium Buyers
9339,2,58481,Clothing,304.69,65,1.9,Morning,Friday,462.76,274.22,1.0,0,Balanced Loyalists
2032,2,38475,Electronics,728.11,88,4.7,Evening,Wednesday,767.89,655.3,1.0,0,Balanced Loyalists
2311,1,54552,Clothing,913.31,91,1.2,Night,Saturday,384.28,648.79,0.9,5,Premium Deal Seekers
9579,2,77969,Clothing,418.36,18,3.8,Morning,Monday,987.3,376.52,1.0,0,Balanced Loyalists
4121,2,86534,Home & Kitchen,942.13,58,3.5,Evening,Tuesday,948.3,847.92,1.0,0,Balanced Loyalists
2873,3,16858,Home & Kitchen,521.6,26,2.8,Evening,Saturday,710.31,505.95,0.9,2,Discount Hunters
7781,2,84486,Electronics,527.29,29,2.0,Evening,Thursday,883.79,474.56,1.0,0,Balanced Loyalists
4748,3,84474,Electronics,604.22,72,2.7,Morning,Monday,399.24,483.6,0.9,3,Loyal Premium Buyers
1277,2,35168,Clothing,275.65,44,4.5,Morning,Sunday,585.66,248.08,1.0,0,Balanced Loyalists
2859,2,42099,Sports,389.53,90,4.3,Evening,Monday,279.93,295.78,1.0,5,Premium Deal Seekers
6929,0,81180,Electronics,557.71,5,4.8,Evening,Thursday,886.78,556.32,1.0,1,Price-Sensitive Newcomers
7792,2,71455,Clothing,942.56,33,2.2,Evening,Sunday,476.31,615.18,1.0,5,Premium Deal Seekers
5713,3,64240,Sports,646.27,5,2.5,Night,Monday,540.78,605.48,0.9,3,Loyal Premium Buyers
5675,3,84796,Home & Kitchen,339.79,36,1.1,Night,Sunday,865.92,329.6,0.9,2,Discount Hunters
2170,1,64592,Electronics,20.36,77,4.8,Afternoon,Sunday,799.31,20.36,0.8,2,Discount Hunters
9681,1,57458,Clothing,981.85,81,2.3,Afternoon,Tuesday,328.53,655.19,0.9,5,Premium Deal Seekers
6308,0,68046,Home & Kitchen,498.05,13,2.6,Morning,Tuesday,96.55,272.4,1.0,4,Impulse Shoppers
3462,3,26488,Toys,939.11,25,4.6,Night,Sunday,170.47,526.62,0.9,3,Loyal Premium Buyers
1287,3,68841,Home & Kitchen,553.85,58,3.1,Afternoon,Monday,345.7,433.16,0.9,3,Loyal Premium Buyers
6953,3,10395,Clothing,609.41,2,3.3,Evening,Wednesday,312.24,472.1,0.9,3,Loyal Premium Buyers
5282,0,62669,Sports,714.79,88,1.7,Evening,Monday,47.93,345.62,1.0,4,Impulse Shoppers
2907,3,20845,Toys,327.77,36,3.0,Morning,Wednesday,437.74,317.94,0.9,3,Loyal Premium Buyers
2161,1,46059,Toys,701.99,25,4.7,Morning,Monday,114.79,408.39,0.9,5,Premium Deal Seekers
1129,0,28394,Toys,531.52,34,3.2,Afternoon,Saturday,228.68,353.52,1.0,4,Impulse Shoppers
7337,1,55906,Electronics,675.76,12,2.0,Evening,Friday,789.61,675.76,0.8,2,Discount Hunters
3363,1,69332,Clothing,837.47,19,1.1,Morning,Tuesday,499.93,668.7,0.9,5,Premium Deal Seekers
9151,0,47305,Toys,192.39,94,2.3,Morning,Monday,379.22,182.77,1.0,4,Impulse Shoppers
6983,2,52628,Home & Kitchen,617.42,37,3.3,Night,Tuesday,193.58,343.76,1.0,5,Premium Deal Seekers
1143,2,31352,Sports,61.59,1,1.2,Afternoon,Thursday,867.62,58.2,1.0,2,Discount Hunters
9207,1,96682,Clothing,111.09,60,3.4,Morning,Friday,904.65,111.09,0.8,2,Discount Hunters
8469,2,92971,Home & Kitchen,677.85,67,3.1,Afternoon,Wednesday,523.49,532.88,1.0,5,Premium Deal Seekers
1244,3,61993,Electronics,80.23,49,4.1,Evening,Thursday,922.06,77.82,0.9,2,Discount Hunters
1926,0,49386,Toys,599.4,90,1.1,Afternoon,Friday,470.14,504.8,1.0,4,Impulse Shoppers
4178,1,66624,Home & Kitchen,227.81,79,4.1,Morning,Thursday,116.17,171.99,0.9,0,Balanced Loyalists
3176,3,67065,Clothing,311.04,46,3.1,Night,Tuesday,26.87,159.62,0.9,3,Loyal Premium Buyers
6002,2,95504,Home & Kitchen,138.34,48,2.5,Afternoon,Saturday,137.09,123.88,1.0,5,Premium Deal Seekers
1886,3,18539,Electronics,256.18,92,4.9,Afternoon,Friday,626.43,248.49,0.9,2,Discount Hunters
9532,2,11263,Sports,823.08,68,1.6,Evening,Thursday,327.7,493.08,1.0,5,Premium Deal Seekers
4398,1,23305,Toys,642.49,19,3.2,Night,Wednesday,651.83,642.49,0.8,2,Discount Hunters
9497,3,63817,Clothing,950.26,88,2.3,Afternoon,Friday,512.9,703.07,0.9,3,Loyal Premium Buyers
3654,0,34398,Toys,58.26,40,3.1,Night,Friday,339.68,55.35,1.0,1,Price-Sensitive Newcomers
8392,1,85801,Toys,794.49,6,3.2,Morning,Thursday,226.49,550.21,0.9,5,Premium Deal Seekers
2371,3,59107,Toys,702.09,80,1.4,Night,Saturday,90.23,375.1,0.9,3,Loyal Premium Buyers
8135,3,42152,Home & Kitchen,268.28,96,3.6,Morning,Sunday,784.57,260.23,0.9,2,Discount Hunters
1320,2,40624,Home & Kitchen,731.88,94,3.5,Evening,Sunday,820.81,658.69,1.0,0,Balanced Loyalists
5654,1,66132,Sports,719.38,63,4.1,Evening,Sunday,546.04,632.71,0.9,0,Balanced Loyalists
6300,1,62979,Electronics,464.75,35,1.4,Evening,Sunday,165.52,315.13,0.9,5,Premium Deal Seekers
7761,1,68013,Clothing,691.75,72,2.2,Morning,Monday,270.89,481.32,0.9,5,Premium Deal Seekers
7854,1,73797,Home & Kitchen,450.14,61,3.6,Afternoon,Wednesday,955.59,450.14,0.8,2,Discount Hunters
6505,2,61798,Toys,342.19,5,1.5,Morning,Wednesday,233.68,269.11,1.0,5,Premium Deal Seekers
7553,0,26650,Electronics,471.83,37,3.7,Night,Sunday,66.24,245.44,1.0,4,Impulse Shoppers
5042,1,36014,Clothing,896.18,76,1.2,Night,Thursday,554.55,725.37,0.9,0,Balanced Loyalists
8498,2,86421,Clothing,390.74,89,2.3,Morning,Saturday,269.29,290.94,1.0,5,Premium Deal Seekers
7636,0,17434,Clothing,409.65,97,4.4,Evening,Tuesday,957.86,389.17,1.0,1,Price-Sensitive Newcomers
8362,0,40028,Clothing,612.32,88,4.1,Evening,Tuesday,579.02,565.05,1.0,1,Price-Sensitive Newcomers
1011,2,76558,Sports,755.47,11,3.6,Night,Sunday,966.16,679.92,1.0,0,Balanced Loyalists
1194,1,34331,Clothing,737.27,99,4.5,Night,Monday,787.72,737.27,0.8,2,Discount Hunters
3537,0,77573,Electronics,29.6,40,3.8,Afternoon,Monday,725.85,28.12,1.0,1,Price-Sensitive Newcomers
3842,1,84292,Home & Kitchen,690.54,65,3.1,Afternoon,Thursday,832.06,690.54,0.8,2,Discount Hunters
3229,1,56326,Electronics,456.05,8,4.9,Afternoon,Saturday,608.84,478.85,0.6,6,Passive Loyalists
4009,3,92979,Toys,528.85,87,3.8,Night,Tuesday,21.01,259.06,0.9,3,Loyal Premium Buyers
8984,1,14123,Sports,566.05,84,3.4,Afternoon,Wednesday,398.54,482.29,0.9,0,Balanced Loyalists
3077,3,26603,Sports,734.4,96,2.6,Night,Saturday,226.83,458.58,0.9,3,Loyal Premium Buyers
8845,0,75941,Toys,833.02,11,4.6,Night,Tuesday,439.97,594.84,1.0,4,Impulse Shoppers
4867,2,52597,Electronics,649.8,71,2.2,Morning,Saturday,475.84,497.84,1.0,5,Premium Deal Seekers
5873,3,73238,Electronics,568.27,58,1.0,Afternoon,Thursday,136.55,335.36,0.9,3,Loyal Premium Buyers
9635,2,94238,Toys,380.03,94,1.8,Morning,Tuesday,33.2,168.61,1.0,5,Premium Deal Seekers
1297,0,52719,Clothing,146.5,48,1.4,Morning,Friday,146.82,139.17,1.0,4,Impulse Shoppers
6856,1,51751,Clothing,958.99,13,2.3,Afternoon,Sunday,858.85,908.92,0.9,0,Balanced Loyalists
2015,0,96978,Home & Kitchen,467.22,60,4.3,Night,Thursday,758.3,443.86,1.0,1,Price-Sensitive Newcomers
2384,2,27693,Electronics,570.55,49,3.6,Night,Friday,800.9,513.5,1.0,0,Balanced Loyalists
9745,0,99541,Electronics,753.56,67,1.7,Night,Saturday,283.54,480.87,1.0,4,Impulse Shoppers
3350,1,47697,Toys,77.73,7,4.2,Afternoon,Thursday,243.74,81.62,0.6,6,Passive Loyalists
2269,0,39992,Toys,856.46,77,3.0,Night,Wednesday,47.0,408.91,1.0,4,Impulse Shoppers
2260,1,73825,Clothing,799.06,25,3.1,Morning,Thursday,477.55,638.3,0.9,0,Balanced Loyalists
8701,3,19522,Electronics,776.68,23,2.4,Evening,Thursday,388.58,559.33,0.9,3,Loyal Premium Buyers
9376,2,55406,Electronics,31.76,51,4.5,Afternoon,Sunday,837.53,28.58,1.0,2,Discount Hunters
5563,1,22121,Sports,531.25,47,2.3,Evening,Thursday,685.05,531.25,0.8,2,Discount Hunters
7897,1,24219,Home & Kitchen,63.73,97,1.4,Morning,Thursday,152.84,63.73,0.8,3,Loyal Premium Buyers
6672,0,11617,Home & Kitchen,555.36,5,2.2,Evening,Monday,987.28,553.97,1.0,1,Price-Sensitive Newcomers
6593,3,53016,Clothing,721.26,96,3.9,Morning,Friday,772.93,699.62,0.9,2,Discount Hunters
7155,1,60672,Electronics,130.63,94,3.6,Evening,Thursday,723.04,130.63,0.8,2,Discount Hunters
6543,3,34276,Sports,697.93,95,1.8,Evening,Thursday,224.45,440.25,0.9,3,Loyal Premium Buyers
8240,3,82240,Electronics,455.04,13,1.4,Night,Saturday,906.11,441.39,0.9,2,Discount Hunters
5683,0,65735,Toys,813.44,42,3.6,Evening,Monday,479.18,605.64,1.0,4,Impulse Shoppers
2881,1,27959,Clothing,538.25,5,3.7,Morning,Tuesday,304.68,448.38,0.9,0,Balanced Loyalists
9713,0,38522,Home & Kitchen,342.76,23,2.5,Morning,Saturday,658.29,325.62,1.0,1,Price-Sensitive Newcomers
4809,2,66087,Electronics,338.67,62,4.4,Morning,Saturday,219.63,245.28,1.0,5,Premium Deal Seekers
6807,2,19953,Clothing,898.51,1,4.9,Afternoon,Sunday,908.49,849.09,1.0,0,Balanced Loyalists
5883,1,36567,Home & Kitchen,458.34,74,1.8,Morning,Sunday,855.8,458.34,0.8,2,Discount Hunters
8206,3,70523,Electronics,411.7,91,3.3,Afternoon,Monday,470.26,399.35,0.9,3,Loyal Premium Buyers
5155,1,72708,Sports,49.47,54,1.0,Morning,Monday,198.75,49.47,0.8,3,Loyal Premium Buyers
5673,1,32560,Clothing,370.68,72,3.9,Afternoon,Sunday,501.54,370.68,0.8,2,Discount Hunters
2409,2,68390,Electronics,851.13,3,2.7,Evening,Monday,157.65,457.58,1.0,5,Premium Deal Seekers
6197,2,78149,Home & Kitchen,763.38,83,1.8,Evening,Saturday,277.15,443.93,1.0,5,Premium Deal Seekers
8452,3,46660,Home & Kitchen,228.7,64,4.0,Morning,Saturday,487.91,221.84,0.9,2,Discount Hunters
9718,3,55104,Sports,418.93,51,4.2,Afternoon,Sunday,30.93,212.36,0.9,3,Loyal Premium Buyers
3172,1,67805,Clothing,204.61,2,1.4,Night,Thursday,768.07,214.84,0.6,6,Passive Loyalists
1279,0,34496,Clothing,954.67,49,1.2,Night,Monday,204.95,532.08,1.0,4,Impulse Shoppers
4977,1,93301,Electronics,602.14,31,2.3,Night,Monday,867.95,602.14,0.8,2,Discount Hunters
3669,3,13515,Home & Kitchen,756.81,74,3.5,Evening,Sunday,32.04,371.72,0.9,3,Loyal Premium Buyers
8825,0,14454,Home & Kitchen,716.67,80,4.2,Evening,Saturday,536.81,590.91,1.0,4,Impulse Shoppers
4981,2,32873,Sports,874.95,84,3.2,Afternoon,Saturday,778.88,739.42,1.0,0,Balanced Loyalists
5769,3,83920,Sports,949.83,3,3.3,Morning,Monday,245.57,615.27,0.9,3,Loyal Premium Buyers
6247,3,23727,Clothing,42.12,35,4.2,Evening,Thursday,710.48,40.86,0.9,2,Discount Hunters
5427,0,79070,Home & Kitchen,975.55,98,3.1,Morning,Wednesday,723.66,800.83,1.0,1,Price-Sensitive Newcomers
7135,3,59979,Electronics,871.84,85,3.4,Night,Wednesday,641.47,730.5,0.9,3,Loyal Premium Buyers
6573,3,35465,Toys,389.12,36,3.1,Night,Tuesday,370.61,368.19,0.9,3,Loyal Premium Buyers
5131,3,63900,Electronics,838.7,64,4.5,Morning,Thursday,787.21,787.79,0.9,2,Discount Hunters
8189,3,69799,Sports,739.19,32,1.9,Afternoon,Saturday,632.15,663.49,0.9,3,Loyal Premium Buyers
5535,3,31330,Electronics,795.18,18,2.1,Night,Monday,594.48,670.97,0.9,3,Loyal Premium Buyers
3776,3,18302,Home & Kitchen,228.48,34,1.5,Afternoon,Sunday,820.97,221.63,0.9,2,Discount Hunters
8697,3,88443,Clothing,652.08,56,4.3,Night,Monday,252.19,432.57,0.9,3,Loyal Premium Buyers
9386,3,99966,Toys,35.67,67,2.6,Evening,Monday,240.16,34.6,0.9,3,Loyal Premium Buyers
1662,2,82717,Clothing,849.75,53,2.4,Night,Wednesday,392.58,536.19,1.0,5,Premium Deal Seekers
9671,3,22875,Toys,951.53,67,4.9,Afternoon,Sunday,82.4,488.42,0.9,3,Loyal Premium Buyers
9044,2,37219,Toys,665.5,91,4.7,Evening,Saturday,344.02,438.21,1.0,5,Premium Deal Seekers
5218,2,46182,Home & Kitchen,517.54,66,4.9,Night,Sunday,412.21,413.12,1.0,0,Balanced Loyalists
6060,1,90541,Home & Kitchen,728.47,64,1.6,Evening,Monday,500.11,614.29,0.9,0,Balanced Loyalists
6874,1,52269,Sports,333.1,67,4.6,Evening,Monday,261.47,297.29,0.9,0,Balanced Loyalists
6581,2,89781,Sports,630.12,81,2.3,Night,Wednesday,907.77,567.11,1.0,0,Balanced Loyalists
3014,2,16457,Toys,721.78,39,1.1,Morning,Monday,292.23,434.83,1.0,5,Premium Deal Seekers
4789,3,16749,Sports,151.25,38,2.6,Morning,Sunday,853.04,146.71,0.9,2,Discount Hunters
8148,1,43064,Home & Kitchen,148.67,40,3.0,Afternoon,Tuesday,450.5,148.67,0.8,2,Discount Hunters
8766,0,19821,Sports,718.98,19,1.4,Afternoon,Saturday,720.98,683.03,1.0,1,Price-Sensitive Newcomers
3364,1,88655,Toys,437.46,83,3.2,Night,Sunday,119.79,278.62,0.9,5,Premium Deal Seekers
4629,2,17664,Clothing,890.31,5,4.3,Evening,Friday,549.19,670.78,1.0,5,Premium Deal Seekers
6919,2,39281,Electronics,318.82,69,2.5,Evening,Sunday,961.22,286.94,1.0,0,Balanced Loyalists
6675,3,41821,Sports,52.01,14,2.4,Morning,Sunday,669.59,50.45,0.9,2,Discount Hunters
9872,3,34647,Home & Kitchen,653.38,91,2.4,Morning,Tuesday,822.09,633.78,0.9,2,Discount Hunters
7638,1,79918,Clothing,687.4,49,4.7,Evening,Thursday,268.46,477.93,0.9,5,Premium Deal Seekers
5651,3,91985,Home & Kitchen,558.06,64,1.2,Evening,Sunday,802.17,541.32,0.9,2,Discount Hunters
1609,0,92799,Sports,686.5,57,2.8,Afternoon,Tuesday,357.74,487.79,1.0,4,Impulse Shoppers
8940,0,84944,Toys,528.52,35,2.1,Evening,Tuesday,490.23,482.95,1.0,4,Impulse Shoppers
4866,3,99142,Electronics,695.71,85,4.6,Evening,Sunday,196.08,425.02,0.9,3,Loyal Premium Buyers
1371,0,37603,Electronics,53.5,5,1.4,Night,Sunday,490.84,53.37,1.0,1,Price-Sensitive Newcomers
7998,0,56458,Clothing,374.71,88,2.6,Evening,Wednesday,520.54,355.97,1.0,1,Price-Sensitive Newcomers
1615,1,80605,Electronics,218.71,39,2.6,Morning,Thursday,626.1,218.71,0.8,2,Discount Hunters
7911,0,29623,Toys,108.33,24,4.6,Morning,Sunday,869.95,102.91,1.0,1,Price-Sensitive Newcomers
7010,2,54440,Home & Kitchen,241.75,40,1.9,Afternoon,Saturday,311.8,217.58,1.0,5,Premium Deal Seekers
3253,2,92427,Toys,199.4,50,3.6,Afternoon,Sunday,984.3,179.46,1.0,2,Discount Hunters
5942,1,17704,Clothing,973.4,77,1.5,Night,Saturday,849.21,911.31,0.9,0,Balanced Loyalists
1864,3,37460,Clothing,293.68,58,4.8,Afternoon,Tuesday,408.89,284.87,0.9,3,Loyal Premium Buyers
2268,1,93045,Electronics,238.65,1,3.4,Evening,Friday,234.4,248.46,0.6,6,Passive Loyalists
8454,3,92805,Toys,836.53,43,3.5,Evening,Tuesday,80.78,433.56,0.9,3,Loyal Premium Buyers
9976,3,83511,Home & Kitchen,424.93,39,2.7,Night,Monday,242.02,320.73,0.9,3,Loyal Premium Buyers
5571,3,16565,Toys,427.25,10,2.4,Morning,Wednesday,885.68,414.43,0.9,2,Discount Hunters
6229,3,98003,Home & Kitchen,449.15,2,1.9,Evening,Monday,299.11,382.44,0.9,3,Loyal Premium Buyers
3237,3,14870,Home & Kitchen,422.37,63,3.4,Evening,Thursday,146.6,271.81,0.9,3,Loyal Premium Buyers
5054,1,28909,Toys,333.3,16,4.8,Night,Thursday,32.45,182.88,0.9,5,Premium Deal Seekers
1935,3,19117,Sports,293.48,37,2.4,Morning,Wednesday,304.7,284.68,0.9,3,Loyal Premium Buyers
7394,0,77474,Toys,883.14,16,4.5,Afternoon,Tuesday,223.99,509.41,1.0,4,Impulse Shoppers
8891,0,54322,Home & Kitchen,170.09,87,1.6,Evening,Thursday,111.18,132.13,1.0,4,Impulse Shoppers
1325,3,30128,Clothing,189.25,90,4.7,Morning,Friday,951.57,183.57,0.9,2,Discount Hunters
8774,0,79001,Clothing,576.0,80,2.4,Night,Sunday,274.95,396.67,1.0,4,Impulse Shoppers
4861,2,10440,Electronics,350.22,27,2.5,Night,Wednesday,16.12,148.15,1.0,5,Premium Deal Seekers
2985,1,70955,Clothing,427.31,63,2.9,Morning,Monday,944.83,427.31,0.8,2,Discount Hunters
5932,1,59613,Sports,808.48,94,3.9,Night,Friday,582.73,695.61,0.9,0,Balanced Loyalists
5603,3,80949,Home & Kitchen,904.59,64,3.9,Afternoon,Sunday,91.98,471.15,0.9,3,Loyal Premium Buyers
3778,3,21663,Toys,792.65,97,2.9,Morning,Sunday,41.11,393.1,0.9,3,Loyal Premium Buyers
9832,2,29547,Toys,242.58,32,3.1,Afternoon,Saturday,116.77,155.42,1.0,5,Premium Deal Seekers
8754,3,91662,Sports,980.17,9,1.1,Night,Wednesday,595.58,806.01,0.9,3,Loyal Premium Buyers
5078,0,10005,Clothing,369.54,11,2.2,Afternoon,Friday,71.25,201.92,1.0,4,Impulse Shoppers
2367,2,17038,Home & Kitchen,177.38,70,2.4,Afternoon,Sunday,572.46,159.64,1.0,0,Balanced Loyalists
